noun,total,Collective,Common,Count,Derived,Eventive,Mass,Pluralia Tantum,Singularia Tantum,Usually Verb,Verbalizable,Cluster
pantyhose,0.77157196,0.65370935,0.60548556,0.83325291,0.0,0.72072017,0.27843049,0.0,0.0,-0.93647176,-1.38355476,0
papa,0.47042713,0.2509037,0.80344909,0.84201252,0.0,0.29513952,0.32497153,0.0,-0.5406211,-0.98623389,-0.51919425,0
papaya,1.45705378,0.0,0.83132714,0.87718055,0.0,0.26035908,0.47214729,0.0,0.0,-0.98396027,0.0,0
paper,0.7630505,0.36430764,0.91337407,0.89946166,0.0,0.90042517,0.48750359,0.0,0.0,-0.87947363,-1.922548,0
paperback,0.32500541,0.0,0.95437095,0.92607924,0.0,0.58374512,0.35427356,0.0,0.0,-0.8848446,-1.60861886,0
paperwork,1.46631774,0.26832324,0.82144606,0.78699884,0.0,0.94121391,0.49044043,0.0,0.0,-0.87853158,-0.96357316,0
parable,2.52528846,0.30771673,0.93523622,0.94001371,0.0,0.92517,0.37022871,0.0,0.0,-0.9530769,0.0,0
parachute,0.01634517,0.0,0.95167553,0.93406761,0.0,0.74511689,0.29066166,0.0,0.0,-0.97504991,-1.93012661,0
parade,0.13671803,0.31317535,0.94283259,0.86768791,0.0,0.90587044,0.0,0.0,0.0,-0.98520851,-1.90763974,0
paradise,-0.1541703,0.25658822,0.77088746,0.95934248,0.0,0.36418298,0.41068003,0.0,0.0,-0.98083991,-1.93501157,0
paragraph,1.21399957,0.32065475,0.91736737,0.87398475,0.0,0.47936717,0.48186451,0.0,0.0,-0.91014147,-0.94909751,0
parallelogram,1.08369735,0.46861291,0.92322379,0.9458977,0.0,0.87535921,0.3272438,0.0,0.0,-0.61894423,-1.83769584,0
paramecium,2.93184736,0.77782565,0.83606684,0.93542019,0.0,0.87036583,0.46204272,0.0,0.0,-0.94987386,0.0,0
paramedic,-1.29553598,0.38036284,0.79884663,0.71225688,0.0,0.36947268,0.25527993,-0.73107296,-0.54421633,-0.9753198,-1.56114584,2
parameter,1.72809005,0.45099816,0.91138831,0.93352017,0.0,0.77787867,0.47658819,0.0,0.0,-0.8671546,-0.95512885,0
paranoia,0.23710057,0.30082178,0.84327638,0.9131338,0.0,0.9234224,0.43321893,-0.50189686,0.0,-0.9591918,-1.71568406,0
parcel,-0.40688574,0.0,0.94800633,0.90200824,0.0,0.85401985,0.4864867,0.0,0.0,-0.94588089,-2.65152597,0
parchment,0.86673498,0.0,0.90076321,0.89831984,0.0,0.3800973,0.48857948,0.0,0.0,-0.89969814,-0.90132672,0
pard,0.2894043,0.0,0.55116227,0.82530233,0.0,0.46066001,0.0,-0.61414218,0.0,-0.93357813,0.0,2
pardon,1.07093066,0.0,0.93957567,0.88303536,0.0,0.93220913,0.0,0.0,0.0,-0.71546167,-0.96842784,0
parent,-1.55265197,0.26470336,0.79107976,0.76852429,0.0,0.347987,0.36812681,-0.64678413,-0.59500057,-0.93154949,-1.91973901,2
parenthesis,2.56552109,0.27439836,0.89435601,0.94467762,0.0,0.84017226,0.47046798,0.0,0.0,-0.85855114,0.0,0
parenting,2.3663663,0.30038381,0.77064717,0.8388674,0.0,0.95220968,0.47208455,0.0,0.0,-0.96782631,0.0,0
park,-0.83015263,0.0,0.89548331,0.91570926,0.0,0.0,0.26183927,0.0,0.0,-0.97115725,-1.93202722,0
parka,0.34288582,0.4188405,0.89920226,0.79436851,0.0,0.36373797,0.38632959,0.0,0.0,-0.98282164,-1.53677136,0
parking,2.17936859,0.0,0.85322186,0.87151238,0.0,0.94705483,0.48846662,0.0,0.0,-0.98088712,0.0,0
parliament,1.02033946,0.89325592,0.46405932,0.92049566,0.0,0.48560297,0.0,0.0,0.0,-0.93541831,-0.80765611,0
parole,1.16143128,0.0,0.83785638,0.95343897,0.0,0.82324839,0.3998464,0.0,0.0,-0.92500645,-0.92795241,0
parrot,-0.3931123,0.39626092,0.881726,0.84463558,0.0,0.34276068,0.0,0.0,0.0,-0.94721252,-1.91128296,0
parser,0.93358114,0.47662854,0.92984608,0.77075887,0.0,0.92584774,0.40295663,0.0,0.0,-0.87317801,-1.69927871,0
parsley,0.84182376,0.33028904,0.89190373,0.95118132,0.0,0.79130962,0.48542792,0.0,0.0,-0.97319371,-1.63509417,0
parsnip,0.55899262,0.30632633,0.87885088,0.93616852,0.0,0.85963982,0.47291395,0.0,0.0,-0.96861392,-1.92629296,0
part,0.896276,0.35688883,0.86596271,0.95190483,0.0,0.0,0.431766,0.0,0.0,-0.93489265,-0.77535373,0
participant,-2.15514731,0.38072628,0.66236883,0.76313159,0.0,0.40246436,0.0,-0.89044237,-0.60730946,-0.96285015,-1.90323639,2
participation,0.4978677,0.36566329,0.73117033,0.91816986,0.0,0.94330576,0.43696821,0.0,0.0,-0.98512447,-1.91228527,0
particle,1.47749484,0.4701708,0.89938977,0.95121938,0.0,0.83436742,0.45422405,0.0,0.0,-0.51198632,-1.61989027,0
particular,-3.77067029,0.0,0.0,0.74239373,0.0,0.0,0.0,-0.92128778,0.0,-0.93853968,-2.65323657,2
partner,0.22635677,0.35278231,0.7419503,0.86299375,0.0,0.2661396,0.33991742,-0.52696282,0.0,-0.97725308,-0.83321071,0
partnership,1.06228322,0.87150979,0.9153626,0.93928283,0.0,0.95610896,0.27050468,0.0,0.0,-0.98218334,-1.90830231,0
partridge,0.69901225,0.76515481,0.75325552,0.90104848,0.0,0.63672316,0.46568605,0.0,0.0,-0.96535456,-1.85750121,0
party,0.31509075,0.95361659,0.766289,0.88844606,0.0,0.48799679,0.0,0.0,0.0,-0.98011404,-1.80114365,0
pass,-0.24059752,0.0,0.90088093,0.88228321,0.0,0.87575021,0.0,0.0,0.0,-0.96361727,-1.93589461,0
passage,0.17632559,0.0,0.90687644,0.94379246,0.0,0.90284473,0.31288365,0.0,0.0,-0.97443575,-1.91563594,0
passbook,0.14811113,0.28449252,0.94613069,0.89246875,0.0,0.36956677,0.352456,0.0,0.0,-0.93135655,-1.76564705,0
passenger,-0.64980087,0.38695896,0.75600988,0.64648277,0.0,0.38672271,0.41698492,-0.54130214,0.0,-0.98054624,-1.72111171,2
passing,1.53877643,0.0,0.82736796,0.87400812,0.0,0.81503883,0.0,0.0,0.0,-0.97763848,0.0,0
passion,0.87311253,0.34236947,0.84768212,0.95664883,0.0,0.94664955,0.48739183,0.0,0.0,-0.98434234,-1.72328693,0
passive,0.86556482,0.35851163,0.88325393,0.84934703,0.0,0.29554859,0.0,-0.55528837,0.0,0.0,-0.96580797,1
passport,1.52705666,0.0,0.94968322,0.89872575,0.0,0.29191947,0.34443992,0.0,0.0,-0.9577117,0.0,0
password,1.89458954,0.0,0.92488706,0.93901837,0.0,0.81858444,0.47740948,0.0,0.0,-0.72651708,-0.53879273,0
past,-0.22478059,0.0,0.7200844,0.88148111,0.0,0.26549181,0.31663141,0.0,0.0,-0.9415912,-1.46687812,0
pasta,1.27475303,0.0,0.89747652,0.90948024,0.0,0.89469087,0.49254906,0.0,0.0,-0.94791567,-0.97152799,0
paste,0.42878476,0.0,0.88813457,0.88415325,0.0,0.92657059,0.48779684,0.0,0.0,-0.9472357,-1.81063479,0
pastor,-1.90451586,0.34802923,0.75246826,0.77135721,0.0,0.28866592,0.0,-0.73108631,-0.57985699,-0.95271248,-1.80138069,2
pastoralist,-2.54557365,0.41626614,0.69575825,0.47002861,0.0,0.0,0.0,-0.86362773,-0.72132766,-0.96105939,-1.58161187,2
pastry,1.51863053,0.0,0.95500594,0.91621777,0.0,0.94655734,0.48794079,0.0,0.0,-0.93671489,-0.85037643,0
pasture,0.13883501,0.0,0.89977893,0.83903882,0.0,0.33115277,0.48277435,0.0,0.0,-0.91190642,-1.50200343,0
pat,0.42168579,0.37554598,0.80566025,0.736265,0.0,0.45012787,0.0,0.0,0.0,-0.97437936,-0.97153395,0
patch,0.26682085,0.30266005,0.93839094,0.93657607,0.0,0.9535017,0.37569663,0.0,0.0,-0.89993006,-2.34007448,0
pate,0.32764086,0.39187646,0.84258884,0.8527841,0.0,0.86144629,0.0,0.0,0.0,-0.97902739,-1.64202744,0
patent,1.00824225,0.38456377,0.91873297,0.92435616,0.0,0.75234815,0.38600364,0.0,0.0,-0.82082605,-1.5369364,0
patentee,-0.98931992,0.3935459,0.74115106,0.74757499,0.0,0.0,0.27973855,-0.75604534,-0.55325103,-0.88413566,-0.95789838,2
path,1.49829736,0.34558827,0.93240169,0.951702,0.0,0.65326014,0.45048055,0.0,0.0,-0.8709296,-0.96420568,0
pathogenesis,2.71753639,0.44744396,0.87677145,0.96375009,0.0,0.93291491,0.43391886,0.0,0.0,-0.93726289,0.0,0
pathology,0.86078003,0.36599314,0.89956862,0.96703655,0.0,0.92968243,0.47775921,0.0,0.0,-0.88288641,-1.89637351,0
pathway,0.78124151,0.44617116,0.93455809,0.9554815,0.0,0.88464454,0.44608125,0.0,0.0,-0.95666337,-1.92903167,0
patience,-0.16636136,0.0,0.83692107,0.73990467,0.0,0.67226857,0.48790017,0.0,0.0,-0.98381114,-1.9195447,0
patient,-0.21570158,0.31380573,0.48068506,0.8456209,0.0,0.42271748,0.4628813,0.0,0.0,-0.96722651,-1.77418554,0
patina,1.51624498,0.28742352,0.90547943,0.94575956,0.0,0.86978376,0.45652875,0.0,0.0,-0.97483319,-0.97389686,0
patio,-0.04338732,0.0,0.92677939,0.92354393,0.0,0.29449725,0.39092895,0.0,0.0,-0.98392028,-1.59521657,0
patriarch,-1.72486106,0.28092307,0.75268921,0.79291099,0.0,0.0,0.0,-0.68042016,0.0,-0.95566076,-1.91530341,2
patrimony,2.68820041,0.44285664,0.86100671,0.94959277,0.0,0.93938157,0.45870855,0.0,0.0,-0.96334583,0.0,0
patriot,-0.83484197,0.34868529,0.76157886,0.76007584,0.0,0.0,0.27310503,-0.69447619,-0.72054493,-0.9835403,-0.57972556,2
patrol,0.76550347,0.95572752,0.86892352,0.89127758,0.0,0.92007065,0.0,0.0,0.0,-0.95046842,-1.92002738,0
patroller,0.50195062,0.42350641,0.91385353,0.75368944,0.0,0.33864629,0.0,0.0,0.0,-0.95747799,-0.97026706,0
patrolling,1.268913,0.28964216,0.79577532,0.64363548,0.0,0.96850565,0.40528035,0.0,0.0,-0.96608794,-0.86783803,0
patron,-1.29232958,0.42260355,0.47336265,0.68825161,0.0,0.0,0.2708143,-0.67158371,-0.59280866,-0.91271818,-0.97025114,2
pattern,0.29061794,0.45520744,0.95676729,0.9537777,0.0,0.91919339,0.37217525,0.0,0.0,-0.76209855,-2.60440457,0
patty,0.72454461,0.29092634,0.91414079,0.93676463,0.0,0.73665977,0.31135437,0.0,0.0,-0.96647346,-1.49882782,0
pattypan,-0.3400847,0.0,0.82466096,0.75361428,0.0,0.0,0.0,0.0,0.0,-0.95134968,-0.96701026,0
pause,0.60005936,0.28563327,0.88787755,0.93412608,0.0,0.88511661,0.43375143,0.0,0.0,-0.91114581,-1.91529977,0
pavement,-0.18324491,0.0,0.88474783,0.94219834,0.0,0.40228027,0.48372233,0.0,0.0,-0.96741045,-1.92878324,0
pavilion,1.19674951,0.0,0.93673599,0.91189006,0.0,0.31505582,0.0,0.0,0.0,-0.96693236,0.0,0
paw,-1.55066702,0.31029329,0.88151067,0.86519429,0.0,0.0,0.4219946,0.0,-0.58092421,-0.94566023,-2.50307542,2
pawnshop,-0.87659672,0.26059562,0.92054135,0.8371571,0.0,0.0,0.0,0.0,0.0,-0.96594089,-1.92894989,0
pay,-0.81813931,0.0,0.81432804,0.67610106,0.0,0.87727711,0.47687635,0.0,0.0,-0.97553164,-2.68719023,0
payee,-0.08585584,0.42248604,0.70192105,0.78982303,0.0,0.30386096,0.0,-0.72982007,0.0,-0.96916932,-0.60495752,2
payment,0.92610601,0.0,0.92449212,0.92028475,0.0,0.95190781,0.44291058,0.0,0.0,-0.96593487,-1.34755439,0
payoff,1.24789888,0.0,0.91315728,0.9284856,0.0,0.92305163,0.39249563,0.0,0.0,-0.96110988,-0.94818139,0
pea,0.20308065,0.66961747,0.89044735,0.91103065,0.0,0.75882021,0.43866408,0.0,-0.56752843,-0.98096335,-1.91700733,0
peace,0.99074,0.0,0.75287062,0.74321339,0.0,0.90611717,0.45827782,0.0,0.0,-0.92343557,-0.94630343,0
peach,0.46859679,0.271321,0.94846225,0.86871907,0.0,0.76113015,0.40799135,0.0,0.0,-0.98435247,-1.80467457,0
peacoat,0.38587078,0.26889688,0.92151412,0.8095566,0.0,0.76528043,0.34442478,0.0,0.0,-0.97406954,-1.74973249,0
peacock,-0.4236185,0.34719536,0.87692922,0.8831498,0.0,0.63896513,0.27603248,0.0,-0.56230485,-0.98354465,-1.90004098,0
peak,0.27815127,0.0,0.88326839,0.94916078,0.0,0.74802181,0.33113489,0.0,0.0,-0.90246034,-1.73097426,0
peanut,-1.31815469,0.0,0.92383632,0.87756914,0.0,0.0,0.45032176,0.0,-0.656802,-0.9787038,-1.93437612,2
pear,0.59489152,0.35245499,0.92585471,0.91486403,0.0,0.76727724,0.41680205,0.0,0.0,-0.98326266,-1.79909885,0
pearl,-0.47231296,0.0,0.93485376,0.9460856,0.0,0.62725702,0.44702804,0.0,0.0,-0.97910559,-2.44843179,0
peasant,-1.99025136,0.37863839,0.75008062,0.71625125,0.0,0.25934431,0.0,-0.7343452,-0.8080765,-0.97254092,-1.57960331,2
pecan,0.42561245,0.0,0.85959211,0.90987805,0.0,0.28509629,0.27596676,0.0,0.0,-0.98166972,-0.92325103,0
pecker,1.18984017,0.44294661,0.84692955,0.90702805,0.0,0.71637803,0.0,0.0,0.0,-0.96130341,-0.76213866,0
pedal,-0.58532169,0.31417489,0.9559547,0.91063976,0.0,0.34978887,0.27942196,0.0,0.0,-0.95334691,-2.44195497,0
peek,0.14330062,0.0,0.85069647,0.93049312,0.0,0.80181766,0.0,-0.53528333,0.0,-0.96576953,-0.93865377,0
peen,-0.136935,0.95380804,0.74050933,0.90606508,0.0,0.35477558,0.36842343,0.0,-0.56599641,-0.96574241,-1.92877764,0
peer,0.50675559,0.44837317,0.75874925,0.84031105,0.0,0.30223241,0.28129673,-0.65432227,-0.55598116,-0.91390359,0.0,2
peer-to-peer,-0.9022896,0.94082928,0.73916525,0.4111425,0.0,0.75542924,0.34040442,-0.71063513,-0.67296857,-0.92437178,-1.78128481,2
pegboard,-0.02377456,0.29828551,0.91081858,0.85583562,0.0,0.27900043,0.45861799,0.0,0.0,-0.91472322,-1.91160947,0
pelican,0.15819287,0.67120382,0.81626749,0.86687747,0.0,0.0,0.0,0.0,-0.6284411,-0.96327674,-0.60443807,2
pelt,0.68567011,0.29088035,0.86228013,0.93421328,0.0,0.7002545,0.44678122,0.0,0.0,-0.94269478,-1.60604459,0
pen,-0.85780182,0.0,0.9463726,0.90778494,0.0,0.0,0.42088056,0.0,0.0,-0.9217658,-2.21107411,0
penalty,0.3058871,0.0,0.90336001,0.9451009,0.0,0.81307355,0.33295611,0.0,0.0,-0.76793849,-1.92066497,0
pence,0.90479547,0.38674408,0.90757141,0.71758598,0.0,0.58464766,0.82465741,0.0,-0.75168478,-0.96924788,-0.7954784,0
pencil,-0.08773622,0.0,0.93254071,0.8366102,0.0,0.3172327,0.43387514,0.0,0.0,-0.85923582,-1.74875915,0
pendant,0.60987902,0.0,0.88527587,0.81057799,0.0,0.37658298,0.41625115,0.0,0.0,-0.91377825,-0.96503073,0
pendulum,1.41155848,0.31551403,0.9357796,0.94915244,0.0,0.74102533,0.28069928,0.0,0.0,-0.92742831,-0.8831839,0
penguin,0.93200389,0.45150831,0.85586944,0.90608078,0.0,0.38522926,0.66258472,0.0,-0.63652098,-0.95426679,-0.73848087,0
penicillin,1.51403534,0.0,0.87606227,0.94818544,0.0,0.92297783,0.48060873,0.0,0.0,-0.94018024,-0.7736187,0
peninsula,-0.076781,0.30538726,0.89447546,0.93987024,0.0,0.26730594,0.3977896,0.0,0.0,-0.95067602,-1.93093348,0
penis,1.50656584,0.44845802,0.94376463,0.93193686,0.0,0.61477125,0.45933297,0.0,0.0,-0.94315296,-0.94854492,0
pennant,-0.21500206,0.0,0.88704574,0.96184471,0.0,0.29321784,0.41713956,0.0,0.0,-0.97390467,-1.80034524,0
penny,0.23204428,0.0,0.96288681,0.95507771,0.0,0.30961904,0.48195407,0.0,0.0,-0.97033191,-1.50716144,0
pension,0.74485525,0.33358368,0.93283039,0.93152982,0.0,0.88486102,0.28619167,0.0,0.0,-0.94417894,-1.6799624,0
pentagon,1.08658025,0.26806903,0.89061585,0.93829417,0.0,0.35955217,0.46240798,0.0,0.0,-0.93147695,-0.90088201,0
peony,1.42432097,0.46457806,0.77260274,0.90834171,0.0,0.25766045,0.0,0.0,0.0,-0.97886199,0.0,0
people,-1.65461758,0.47950554,0.0,0.84143111,0.0,0.0,0.468238,-0.95837361,-0.57309109,-0.95814639,-0.95418113,2
pepper,0.80803958,0.0,0.92263266,0.94799668,0.0,0.40721759,0.4711186,0.0,0.0,-0.97339058,-0.96753538,0
pepperoni,2.13345397,0.0,0.91267824,0.7773841,0.0,0.93976939,0.48458332,0.0,0.0,-0.98096108,0.0,0
percent,-2.32636884,0.308543,0.0,0.93815011,0.0,0.0,0.0,-0.68969285,0.0,-0.95041305,-1.93295604,2
percentage,-0.32039568,0.34039032,0.79817098,0.96404752,0.0,0.0,0.43198991,0.0,0.0,-0.93487364,-1.92012078,0
perception,-1.10736528,0.0,0.82030076,0.9286356,0.0,0.92594391,0.39781645,-0.53818619,0.0,-0.96021467,-2.68166113,0
perch,0.33879358,0.33577988,0.90728766,0.93447402,0.0,0.79198372,0.26255149,0.0,0.0,-0.9751603,-1.91812289,0
perennial,-0.63405967,0.38224334,0.82818756,0.96142858,0.0,0.73049906,0.0,0.0,0.0,-0.93506485,-2.60135335,0
perfection,1.13445491,0.0,0.82120118,0.94279397,0.0,0.79392135,0.46777186,0.0,0.0,-0.92852145,-0.96271199,0
performance,1.49372309,0.37243399,0.90307367,0.89106411,0.0,0.96283254,0.2857517,0.0,0.0,-0.96030301,-0.9611299,0
perfume,1.31686723,0.0,0.92020229,0.93434384,0.0,0.92217335,0.49073198,0.0,0.0,-0.97609997,-0.97448426,0
period,0.7117191,0.27956161,0.87280121,0.9363929,0.0,0.76180664,0.32504645,0.0,0.0,-0.9230805,-1.54080921,0
periodical,2.11902249,0.44407469,0.91002148,0.92780948,0.0,0.80530089,0.0,0.0,0.0,-0.96818405,0.0,0
peripheral,-0.2528376,0.43720174,0.9315421,0.92758015,0.0,0.30120614,0.0,0.0,0.0,-0.93424642,-1.9161213,0
permafrost,0.78785571,0.33311787,0.82119599,0.94722721,0.0,0.85753572,0.47238553,0.0,0.0,-0.75384218,-1.88976443,0
permission,1.26500323,0.0,0.81762642,0.94741964,0.0,0.92199972,0.47764099,0.0,0.0,-0.9358874,-0.96379614,0
permit,0.19986627,0.0,0.94791389,0.90196532,0.0,0.94808197,0.28039852,0.0,0.0,-0.96423745,-1.91425598,0
perp,1.31545871,0.86969712,0.88125938,0.9516868,0.0,0.78406414,0.72793156,0.0,0.0,-0.96616858,-1.93301171,0
perpendicular,-1.99161208,0.38262194,0.6958597,0.95080051,0.0,0.27340686,0.0,-0.62951273,0.0,-0.95178735,-2.71300101,2
persimmon,1.37245634,0.77494422,0.8638269,0.93267938,0.0,0.8715432,0.81545141,0.0,0.0,-0.96102422,-1.92496455,0
person,-0.73042473,0.30501968,0.72755632,0.69303742,0.0,0.0,0.32203326,0.0,-0.85134429,-0.96543521,-0.96129191,2
personal,-2.17323175,0.0,0.30218124,0.44886491,0.0,0.34277743,0.0,-0.52451801,0.0,-0.95283061,-1.78970671,2
personality,0.1298604,0.35218343,0.90406045,0.9109346,0.0,0.37046298,0.43667859,0.0,0.0,-0.9630754,-1.88138425,0
personnel,-1.47670326,0.84308302,0.0,0.72594413,0.0,0.28323162,0.4129706,-0.85683602,0.0,-0.97289449,-1.91220212,2
perspective,0.56043261,0.36673191,0.87940043,0.95261934,0.0,0.63289562,0.47268876,0.0,0.0,-0.94099981,-1.80290365,0
pest,2.64679563,0.43616623,0.93406332,0.95024401,0.0,0.8358908,0.46100387,0.0,0.0,-0.97057259,0.0,0
pet,0.62246481,0.0,0.92676648,0.87989697,0.0,0.35075286,0.4004854,0.0,0.0,-0.96354365,-0.97189325,0
petal,1.24077761,0.0,0.87699252,0.91979957,0.0,0.8504253,0.43790478,0.0,0.0,-0.89098269,-0.95336187,0
petition,0.66930076,0.38988602,0.92939356,0.90742129,0.0,0.92650747,0.3932035,0.0,0.0,-0.97568077,-1.90143031,0
petitioner,-2.85238469,0.29206088,0.45338795,0.43365696,0.0,0.2849513,0.0,-0.82079893,-0.67076159,-0.95896733,-1.86591393,2
petticoat,0.52663457,0.2749238,0.91010839,0.87927812,0.0,0.83293092,0.26578701,0.0,0.0,-0.96552634,-1.67086732,0
pew,0.83090204,0.44438463,0.8878966,0.87373167,0.0,0.25801444,0.0,0.0,0.0,-0.98565644,-0.64746886,0
pharmacist,-0.90916014,0.34857336,0.82393593,0.72531003,0.0,0.39574406,0.0,-0.8323921,-0.6300742,-0.97786927,-0.76238793,2
pharmacopoeia,3.11987826,0.94556761,0.82320547,0.95659485,0.0,0.9579553,0.86581373,0.0,0.0,-0.90932781,-0.5199309,0
phase,0.57178852,0.31342074,0.8962867,0.9548685,0.0,0.48929742,0.2842617,-0.5030598,0.0,-0.91280818,-0.95047855,0
pheasant,3.10762447,0.76788154,0.84024429,0.94216835,0.0,0.74197081,0.72628117,0.0,0.0,-0.91092169,0.0,0
phenomenon,-0.64400095,0.28403568,0.94171926,0.96319965,0.0,0.8986218,0.30548298,-0.59786016,0.0,-0.92429376,-2.51490641,0
phenotype,1.87655807,0.43592384,0.95159024,0.9690769,0.0,0.90016171,0.46046945,0.0,0.0,-0.8935169,-0.94714719,0
pheromone,1.56647435,0.37416855,0.92114231,0.94294363,0.0,0.87503472,0.36015922,0.0,0.0,-0.94565356,-0.96132052,0
philanthropy,2.82794884,0.71350905,0.79069328,0.95238671,0.0,0.90965119,0.44555843,0.0,0.0,-0.98384982,0.0,0
philosopher,-1.18531567,0.35143027,0.78937253,0.86449346,0.0,0.71849531,0.29226348,-0.66744077,-0.68478566,-0.95890409,-1.89024019,2
philosophy,0.91408002,0.45100868,0.92071465,0.947301,0.0,0.93502626,0.46918693,0.0,0.0,-0.90931523,-1.89984226,0
phone,-1.5384253,0.0,0.96379447,0.89002135,0.0,0.0,0.42486399,0.0,0.0,-0.96227145,-2.85483366,0
phosphate,0.437938,0.0,0.87911013,0.96467716,0.0,0.83770409,0.48845837,0.0,0.0,-0.92623347,-1.80577826,0
photo,1.00887534,0.29020965,0.94313285,0.87357309,0.0,0.87810445,0.41724029,0.0,0.0,-0.75106174,-1.64232326,0
photodiode,0.69681662,0.40413144,0.96371257,0.96074766,0.0,0.82536596,0.33668175,0.0,0.0,-0.86435342,-1.92946935,0
photograph,1.07122496,0.29809466,0.93926039,0.8565563,0.0,0.86116198,0.43181324,0.0,0.0,-0.76670498,-1.54895663,0
photographer,-0.26895741,0.36944076,0.82721022,0.76653633,0.0,0.38936576,0.35962912,-0.80881536,-0.6188339,-0.95557153,-0.59791881,2
photography,1.4977361,0.32601523,0.8464286,0.78097361,0.0,0.97112206,0.48725146,0.0,0.0,-0.9497481,-0.96430677,0
photoreceptor,1.35579312,0.4406943,0.9277389,0.96836668,0.0,0.7995989,0.0,0.0,0.0,-0.81242508,-0.9681806,0
phrase,1.32660928,0.0,0.94574007,0.95475847,0.0,0.8688646,0.47268146,0.0,0.0,-0.97992676,-0.93550855,0
phrasing,2.62220231,0.25104564,0.92630115,0.93856105,0.0,0.9436214,0.47764871,0.0,0.0,-0.91497564,0.0,0
physical,-0.31502366,0.0,0.65038088,0.8869842,0.0,0.58311588,0.0,-0.54167151,0.0,-0.92622542,-0.96760768,2
physics,-0.10240954,0.6499854,0.84408817,0.37660459,0.0,0.9596661,0.47326756,0.0,-0.598198,-0.89292651,-1.91489685,2
physiology,0.7657986,0.3494184,0.84690493,0.96797764,0.0,0.95297307,0.48042646,0.0,0.0,-0.94437873,-1.88752317,0
pianist,-1.15735483,0.36533174,0.8215479,0.775574,0.0,0.41251743,0.27290043,-0.791583,-0.55036861,-0.95985895,-1.50341576,2
piano,1.09656289,0.40481308,0.93885818,0.94089875,0.0,0.873781,0.45163617,0.0,0.0,-0.9729715,-1.54045278,0
piccolo,2.38224542,0.47425187,0.90760803,0.93135145,0.0,0.70980585,0.3220301,0.0,0.0,-0.96280187,0.0,0
pick,-0.75525838,0.34415647,0.89111501,0.93735716,0.0,0.75687414,0.0,0.0,0.0,-0.97983152,-2.70492965,0
pickax,0.89378375,0.4483743,0.92407122,0.8611902,0.0,0.82362741,0.0,0.0,0.0,-0.96964765,-1.19383174,0
pickaxe,0.68317536,0.31699675,0.94126818,0.86263147,0.0,0.77544871,0.42839652,0.0,0.0,-0.95394063,-1.68762565,0
picket,-0.04604283,0.47812945,0.85368565,0.85008594,0.0,0.60376254,0.0,0.0,0.0,-0.95966601,-1.87204039,0
pickle,0.63304934,0.43685129,0.9436684,0.83355907,0.0,0.87714368,0.43965989,0.0,0.0,-0.97449368,-1.92333931,0
pickup,-0.24069455,0.29423591,0.95899761,0.9147175,0.0,0.84942925,0.33081216,0.0,0.0,-0.98649043,-2.60239655,0
picnic,1.45957571,0.36792356,0.94954056,0.85695398,0.0,0.92583486,0.26336053,0.0,0.0,-0.95804393,-0.94599384,0
picture,0.97828412,0.2673187,0.94074905,0.89304733,0.0,0.81811365,0.39763951,0.0,0.0,-0.54329318,-1.79529095,0
picturesque,-1.87006721,0.0,0.0,0.32158741,0.0,0.0,0.0,-0.92542243,0.0,-0.74456847,-0.52166373,2
pie,0.38662568,0.0,0.93801573,0.90138769,0.0,0.8503074,0.48838568,0.0,0.0,-0.9788031,-1.81266773,0
piece,0.80303571,0.36369324,0.93555489,0.87668172,0.0,0.96252552,0.44522643,0.0,0.0,-0.92755651,-1.85308957,0
pier,0.22087947,0.45208082,0.93764222,0.88638037,0.0,0.53906739,0.29544485,0.0,0.0,-0.95079178,-1.9389444,0
piety,0.5872083,0.33219332,0.83844182,0.9366174,0.0,0.88969409,0.47281429,0.0,0.0,-0.9538973,-1.92865533,0
pig,-0.09127492,0.0,0.92226648,0.88057542,0.0,0.30423698,0.41298828,0.0,0.0,-0.96784616,-1.64349592,0
pigeon,1.40552059,0.40808341,0.94023544,0.89591211,0.0,0.2816945,0.45764688,0.0,-0.60125941,-0.97679234,0.0,0
piglet,0.24576214,0.35401711,0.90495348,0.90634364,0.0,0.32168847,0.38486457,0.0,0.0,-0.98048234,-1.64562279,0
pigpen,-0.70518994,0.0,0.93189877,0.93667063,0.0,0.33519194,0.0,0.0,0.0,-0.98433244,-1.92461884,0
pigsty,0.72088796,0.2748619,0.9490256,0.95844951,0.0,0.67659551,0.38694498,0.0,0.0,-0.95080674,-1.57418281,0
pike,0.21344423,0.38364285,0.91542834,0.85380837,0.0,0.34916463,0.28645098,0.0,0.0,-0.96286756,-1.61218339,0
pilaf,-0.09322658,0.31129149,0.856336,0.82504195,0.0,0.90930688,0.36187959,0.0,0.0,-0.9696874,-2.38739508,0
pile,0.70019314,0.44830665,0.81784806,0.92154369,0.0,0.0,0.0,0.0,0.0,-0.96701002,-0.52049524,0
pilgrim,-0.19773227,0.81470737,0.70440498,0.82365894,0.0,0.27364221,0.34368643,-0.69866335,-0.58787233,-0.98517329,-0.88612324,2
pilgrimage,1.66585281,0.37693027,0.93952197,0.90866974,0.0,0.94373295,0.38331008,0.0,0.0,-0.98039562,-0.90591657,0
pill,-0.26581076,0.0,0.93653405,0.84048137,0.0,0.80299056,0.37504852,0.0,0.0,-0.93909484,-2.28177041,0
